stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode
v10_physical_residual,v10_i4_physical_signed_residual_pilot,0,1,0.3810862198371868,0.0,-0.04861122942818242,-0.04861122942818242,-0.001956837677850237,[],CONST,"{""features"": [], ""operators"": []}",5,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,1,3,0.3809429602471958,0.0001879975142984416,weight_loss_rate_std_scaled * 0.05221722860483243,weight_loss_rate_std_scaled*0.05221722860483243,3.559446103746384*weight_loss_rate_std - 0.1457199515876179,"[""weight_loss_rate_std_scaled""]","Mul(CONST, Symbol('weight_loss_rate_std_scaled'))","{""features"": [""weight_loss_rate_std_scaled""], ""operators"": [""Mul""]}",5,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,2,5,0.3667907895017334,0.018929011812147227,(nearest_radial_boundary_fraction_proxy_scaled * fluence_rate_mean_scaled) * -0.17871988125570884,nearest_radial_boundary_fraction_proxy_scaled*fluence_rate_mean_scaled*(-0.17871988125570884),-0.11617997319985*(2.63391439710955*fluence_rate_mean - 9.50597278012606)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled'))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Mul""]}",5,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,3,7,0.3644646417827338,0.0031810438126051296,(nearest_radial_boundary_fraction_proxy_scaled * -0.1354857911796085) * (fluence_rate_mean_scaled + weight_loss_rate_scaled),nearest_radial_boundary_fraction_proxy_scaled*(-0.1354857911796085)*(fluence_rate_mean_scaled + weight_loss_rate_scaled),-0.08807489954453282*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(2.63391439710955*fluence_rate_mean + 11.353135352966*weight_loss_rate - 14.0435625990932) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""weight_loss_rate_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Symbol('fluence_rate_mean_scaled'), Symbol('weight_loss_rate_scaled')))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""weight_loss_rate_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,4,9,0.3614988502440088,0.004085340476447878,nearest_radial_boundary_fraction_proxy_scaled * ((fluence_rate_mean_scaled + (signed_radial_position_proxy_scaled * -0.37715291094401315)) * -0.1979506726221704),nearest_radial_boundary_fraction_proxy_scaled*(fluence_rate_mean_scaled + signed_radial_position_proxy_scaled*(-0.37715291094401315))*(-0.1979506726221704),-0.1286812842452099*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(2.63391439710955*fluence_rate_mean - 0.90553212038925536*signed_radial_position_proxy - 9.3785385794783289) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled'))))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,5,10,0.360059055827287,0.003990799118161128,((fluence_rate_mean_scaled + (rho_fraction_proxy_scaled * boundary_corner_proximity_proxy_scaled)) * nearest_radial_boundary_fraction_proxy_scaled) * -0.15133698600245446,(boundary_corner_proximity_proxy_scaled*rho_fraction_proxy_scaled + fluence_rate_mean_scaled)*nearest_radial_boundary_fraction_proxy_scaled*(-0.15133698600245446),-0.098379244963546007*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(2.63391439710955*fluence_rate_mean + (43.826976828009*boundary_corner_proximity_proxy - 1.00232009854836)*(4.80193626540531*rho_fraction_proxy - 2.73885283922478) - 9.50597278012606) + 0.0296437391158275,"[""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(Symbol('boundary_corner_proximity_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Symbol('fluence_rate_mean_scaled')))","{""features"": [""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,6,11,0.3589295476457689,0.0031419388436752333,(fluence_rate_mean_scaled - (nearest_radial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled * -0.23150099122873352))) * (nearest_radial_boundary_fraction_proxy_scaled * -0.20237433594984847),(fluence_rate_mean_scaled - (-0.23150099122873352)*nearest_radial_boundary_fraction_proxy_scaled*rho_fraction_proxy_scaled)*nearest_radial_boundary_fraction_proxy_scaled*(-0.20237433594984847),-0.13155696367854317*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(2.63391439710955*fluence_rate_mean + 0.23150099122873352*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(4.80193626540531*rho_fraction_proxy - 2.73885283922478) - 9.50597278012606) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled'))))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,7,12,0.3558906884408576,0.008502494357828176,((boundary_corner_proximity_proxy_scaled * (signed_radial_position_proxy_scaled + 0.71960218372029)) + fluence_rate_mean_scaled) * (nearest_radial_boundary_fraction_proxy_scaled * -0.16017001453565893),(boundary_corner_proximity_proxy_scaled*(signed_radial_position_proxy_scaled + 0.71960218372029) + fluence_rate_mean_scaled)*nearest_radial_boundary_fraction_proxy_scaled*(-0.16017001453565893),-0.10412130908674733*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(2.63391439710955*fluence_rate_mean + (43.826976828009*boundary_corner_proximity_proxy - 1.00232009854836)*(2.40096813285283*signed_radial_position_proxy + 0.381717477146586) - 9.50597278012606) + 0.0296437391158275,"[""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('boundary_corner_proximity_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled')), Mul(CONST, Symbol('boundary_corner_proximity_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled'))))","{""features"": [""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,8,14,0.3534995396332486,0.003370722867144871,nearest_radial_boundary_fraction_proxy_scaled * ((fluence_rate_mean_scaled * -0.2133430263442998) - (((-0.906654118356712 - rho_scaled) * boundary_corner_proximity_proxy_scaled) * -0.1273995016495221)),nearest_radial_boundary_fraction_proxy_scaled*(-(-0.1273995016495221)*boundary_corner_proximity_proxy_scaled*(-rho_scaled - 0.906654118356712) + fluence_rate_mean_scaled*(-0.2133430263442998)),0.650067426094705*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(-0.5619272686111739*fluence_rate_mean + 0.1273995016495221*(8.53657467692265 - 0.0515522721791705*rho)*(43.826976828009*boundary_corner_proximity_proxy - 1.00232009854836) + 2.028033001258632) + 0.0296437391158275,"[""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('boundary_corner_proximity_proxy_scaled'), Symbol('rho_scaled')), Mul(CONST, Symbol('boundary_corner_proximity_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled'))))","{""features"": [""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,9,15,0.3508915589634503,0.007404956116041041,nearest_radial_boundary_fraction_proxy_scaled * ((fluence_rate_mean_scaled * -0.20874584355759068) - ((-0.26916757457035007 - (nearest_radial_boundary_fraction_proxy_scaled * 0.18482630702677663)) * (-0.545229166584923 - rho_fraction_proxy_scaled))),nearest_radial_boundary_fraction_proxy_scaled*(fluence_rate_mean_scaled*(-0.20874584355759068) - (-rho_fraction_proxy_scaled - 0.545229166584923)*(-0.18482630702677663*nearest_radial_boundary_fraction_proxy_scaled - 0.26916757457035007)),0.650067426094705*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(-0.54981868268311655*fluence_rate_mean - (0.17132018297504085 - 1.3392470423003746*nearest_radial_boundary_fraction_proxy)*(2.19362367263986 - 4.80193626540531*rho_fraction_proxy) + 1.9843323068229109) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('rho_fraction_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
