Complexity,Loss,Equation
1,0.3810862198371868,"-0.04861122942818242"
3,0.3809429602471958,"weight_loss_rate_std_scaled * 0.05221722860483243"
5,0.3667907895017334,"(nearest_radial_boundary_fraction_proxy_scaled * fluence_rate_mean_scaled) * -0.17871988125570884"
7,0.3644650152569854,"((fluence_rate_mean_scaled + weight_loss_rate_scaled) * -0.13615956707805235) * nearest_radial_boundary_fraction_proxy_scaled"
9,0.361499920241022,"((rho_fraction_proxy_scaled * -0.37129267745444927) + fluence_rate_mean_scaled) * (nearest_radial_boundary_fraction_proxy_scaled * -0.198669957922518)"
10,0.360059055827287,"((fluence_rate_mean_scaled + (rho_fraction_proxy_scaled * boundary_corner_proximity_proxy_scaled)) * nearest_radial_boundary_fraction_proxy_scaled) * -0.15133698600245446"
11,0.3589295476457689,"(fluence_rate_mean_scaled - (nearest_radial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled * -0.23150099122873352))) * (nearest_radial_boundary_fraction_proxy_scaled * -0.20237433594984847)"
12,0.3558931497177598,"((fluence_rate_mean_scaled + (boundary_corner_proximity_proxy_scaled * (signed_radial_position_proxy_scaled + 0.6987609767843147))) * nearest_radial_boundary_fraction_proxy_scaled) * -0.16003223866087593"
14,0.35349953963324865,"nearest_radial_boundary_fraction_proxy_scaled * ((fluence_rate_mean_scaled * -0.2133430263442998) - (((-0.906654118356712 - rho_scaled) * boundary_corner_proximity_proxy_scaled) * -0.1273995016495221))"
15,0.3508915589634503,"nearest_radial_boundary_fraction_proxy_scaled * ((fluence_rate_mean_scaled * -0.20874584355759068) - ((-0.26916757457035007 - (nearest_radial_boundary_fraction_proxy_scaled * 0.18482630702677663)) * (-0.545229166584923 - rho_fraction_proxy_scaled)))"
22,0.35074057367608724,"((nearest_radial_boundary_fraction_proxy_scaled * fluence_rate_mean_scaled) * -0.19176861789812819) - ((((nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled) * theta_cos_scaled) * (radial_angular_signed_interaction_proxy_scaled * 0.11470130322083062)) + ((signed_axial_position_proxy_scaled * fluence_rate_scaled) * 0.09329754411637087))"
24,0.3484175182487796,"(nearest_radial_boundary_fraction_proxy_scaled * (fluence_rate_mean_scaled * -0.19274540236454465)) - (((nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled) * (theta_cos_scaled * (radial_angular_signed_interaction_proxy_scaled * 0.1151924542866631))) + ((signed_axial_position_proxy_scaled * -0.08225254270766581) * (nearest_axial_boundary_fraction_proxy_scaled - fluence_rate_scaled)))"
26,0.3477420233476003,"(((fluence_rate_mean_scaled * nearest_radial_boundary_fraction_proxy_scaled) * -0.19481306097569093) - (((nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled) * ((theta_cos_scaled + 0.3348802060551425) * radial_angular_signed_interaction_proxy_scaled)) * 0.11554036127688333)) + ((nearest_axial_boundary_fraction_proxy_scaled - fluence_rate_scaled) * (signed_axial_position_proxy_scaled * 0.07990533690397142))"
