stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,0,1,0.3871856924450639,0.0,-0.09940782987420842,-0.09940782987420842,0.3191107310097306,[],CONST,"{""features"": [], ""operators"": []}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,1,3,0.3810197489630919,0.0080265975288365,hotspot_rbf_max_proxy_scaled * 0.15791893033485313,hotspot_rbf_max_proxy_scaled*0.15791893033485313,0.68552405047071269*hotspot_rbf_max_proxy - 0.10004837994607908,"[""hotspot_rbf_max_proxy_scaled""]","Mul(CONST, Symbol('hotspot_rbf_max_proxy_scaled'))","{""features"": [""hotspot_rbf_max_proxy_scaled""], ""operators"": [""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,2,5,0.3758281139086892,0.0068596566621096,(nearest_radial_boundary_fraction_proxy_scaled + hotspot_rbf_04_scaled) * 0.12825850815097467,(hotspot_rbf_04_scaled + nearest_radial_boundary_fraction_proxy_scaled)*0.12825850815097467,0.43650842647599589*hotspot_rbf_04 + 0.72725124529549187*nearest_radial_boundary_fraction_proxy + 0.076602505523427383,"[""hotspot_rbf_04_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('hotspot_rbf_04_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'))))","{""features"": [""hotspot_rbf_04_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,3,7,0.3675249219258247,0.0111703819450962,(nearest_radial_boundary_fraction_proxy_scaled * (1.3563757569930956 - fluence_rate_mean_scaled)) * 0.1482340814498223,nearest_radial_boundary_fraction_proxy_scaled*(1.3563757569930956 - fluence_rate_mean_scaled)*0.1482340814498223,0.1137468535222803*(11.466477523646159 - 2.82658586170628*fluence_rate_mean)*(7.38936236032781*nearest_radial_boundary_fraction_proxy - 2.57868524905392) + 0.39539094776607,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('fluence_rate_mean_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,4,9,0.3638695799464649,0.0049978122675032,(nearest_radial_boundary_fraction_proxy_scaled * ((1.2244724446821584 - fluence_rate_mean_scaled) * 0.1517852998546166)) + -0.10184903688675287,nearest_radial_boundary_fraction_proxy_scaled*(1.2244724446821584 - fluence_rate_mean_scaled)*0.1517852998546166 - 0.10184903688675287,0.116471867336681*(11.334574211335221 - 2.82658586170628*fluence_rate_mean)*(7.38936236032781*nearest_radial_boundary_fraction_proxy - 2.57868524905392) + 0.31723748017727978,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,5,11,0.3602419592328164,0.0050097959583014,((0.947676270634266 - fluence_rate_mean_scaled) * ((-0.5704007024156666 - nearest_radial_boundary_fraction_proxy_scaled) * -0.18677470382481284)) + -0.20515740934398735,(0.947676270634266 - fluence_rate_mean_scaled)*(-nearest_radial_boundary_fraction_proxy_scaled - 0.5704007024156666)*(-0.18677470382481284) - 0.20515740934398735,-0.14332085219430317*(2.008284546638256 - 7.38936236032781*nearest_radial_boundary_fraction_proxy)*(11.0577780372873 - 2.82658586170628*fluence_rate_mean) + 0.23796419703897544,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,6,12,0.3574925148695745,0.0076614901790059,((v10_fixed_shape_proxy_scaled + (1.5045944230436092 - fluence_rate_mean_scaled)) * (nearest_radial_boundary_fraction_proxy_scaled * 0.15675314088391287)) + -0.17144642381935501,(-fluence_rate_mean_scaled + v10_fixed_shape_proxy_scaled + 1.5045944230436092)*nearest_radial_boundary_fraction_proxy_scaled*0.15675314088391287 - 0.17144642381935501,0.12028392108541774*(7.38936236032781*nearest_radial_boundary_fraction_proxy - 2.57868524905392)*(-2.82658586170628*fluence_rate_mean + 1.30420252218577*v10_fixed_shape_proxy + 11.149776004656099) + 0.26383219240858323,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_fixed_shape_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,7,14,0.3531369220676164,0.0061292807744516,((((v10_normalised_shape_proxy_scaled + 1.0355558079062088) - fluence_rate_mean_scaled) * -0.1684358287503312) * (-0.6579230872555937 - nearest_radial_boundary_fraction_proxy_scaled)) + -0.2914337232342665,(-fluence_rate_mean_scaled + v10_normalised_shape_proxy_scaled + 1.0355558079062088)*(-0.1684358287503312)*(-nearest_radial_boundary_fraction_proxy_scaled - 0.6579230872555937) - 0.2914337232342665,-0.1292485867850385*(1.920762161798329 - 7.38936236032781*nearest_radial_boundary_fraction_proxy)*(-2.82658586170628*fluence_rate_mean + 1.12921797602143*v10_normalised_shape_proxy + 10.506527004196748) + 0.1717603986780579,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_normalised_shape_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_normalised_shape_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('v10_normalised_shape_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_normalised_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,8,16,0.351572942183095,0.0022193281683871,(((-0.6026443403094704 - nearest_radial_boundary_fraction_proxy_scaled) * (v10_normalised_shape_proxy_scaled + (1.4946819084576626 - (fluence_rate_mean_scaled * 1.618447097829389)))) * -0.12604488681161682) + -0.273098462610098,(-nearest_radial_boundary_fraction_proxy_scaled - 0.6026443403094704)*(-1.618447097829389*fluence_rate_mean_scaled + v10_normalised_shape_proxy_scaled + 1.4946819084576626)*(-0.12604488681161682) - 0.273098462610098,-0.096720060172171495*(1.976040908744453 - 7.38936236032781*nearest_radial_boundary_fraction_proxy)*(-4.574679684644106*fluence_rate_mean + 1.12921797602143*v10_normalised_shape_proxy + 17.218216201094567) + 0.185829890552746,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_normalised_shape_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_normalised_shape_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('v10_normalised_shape_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_normalised_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,9,17,0.3487834515280248,0.0079659597057987,((((v10_fixed_shape_proxy_scaled + abs(nearest_axial_boundary_fraction_proxy_scaled)) - fluence_rate_mean_scaled) * (-0.662735326283361 - nearest_radial_boundary_fraction_proxy_scaled)) * -0.18131972394522275) + -0.2918314321825218,(-fluence_rate_mean_scaled + v10_fixed_shape_proxy_scaled + Abs(nearest_axial_boundary_fraction_proxy_scaled))*(-nearest_radial_boundary_fraction_proxy_scaled - 0.662735326283361)*(-0.18131972394522275) - 0.2918314321825218,-0.13913499431828728*(1.91594992277056 - 7.38936236032781*nearest_radial_boundary_fraction_proxy)*(-2.82658586170628*fluence_rate_mean + 1.30420252218577*v10_fixed_shape_proxy + Abs(6.16915500554847*nearest_axial_boundary_fraction_proxy - 1.40868913805285) + 9.64518158161249) + 0.1714552182429026,"[""fluence_rate_mean_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""]","Mul(CONST, Add(Mul(Integer(-1), CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('fluence_rate_mean_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_fixed_shape_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Abs(Symbol('nearest_axial_boundary_fraction_proxy_scaled'))), Mul(CONST, Symbol('v10_fixed_shape_proxy_scaled')), Mul(CONST, Abs(Symbol('nearest_axial_boundary_fraction_proxy_scaled'))), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
